depth,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost
30,1,511,100,b4403257a1ade1fee9c8617d19eb06512d44208470bbbc6b54c2ac15b0b1417c,2.4903709705471995,1.7667174112796784
30,1,767,142,d2275a15a98ee4e8bed60868b7b2609978c5a2158fb1e6d8c7421d80658b8860,2.3440369518995285,1.7057383211565689
30,1,1398,142,d2275a15a98ee4e8bed60868b7b2609978c5a2158fb1e6d8c7421d80658b8860,2.3440369518995285,1.7057383211565689
30,2,1,1,c1c4cb2ae8f315c68eeec3d3da41d25852a39909ea045904f8f68d6b088854d0,81.32939699554443,76.72955322265625
30,2,4,2,fa5dbb08a034ea704ba9494fa4ae5977e92f9815a17b062f65eb864079772a3e,68.47774575614929,62.45076370239258
30,2,14,5,3990565ff977c4e5e5523be5595e6e542c13188fedf8d5877a5d4fed5eba8d3b,65.37637063598633,62.72521209716797
30,2,42,13,c13bd3bfdce5435a81cc19a575bf2324065dbd29ff8bcb5686a9677226ef1a14,33.940831168174746,34.560664690457855
30,2,93,26,cfbb427e57add5f907cdfd3e507f163ac70b82be9fc99a0f3c8584c9d0949e2f,31.51186762714386,32.52235045799842
30,2,121,27,b5ad1ccae0c0bc489727ab55eb9e543c34f118ec5c4f642542e5e691064a727a,30.648460569381715,31.164088708383066
30,2,177,34,23ca3286b612031108425175dbce19c227a65f61395297b5ece6312cfc6e095e,28.290118360757827,28.594079466427075
30,2,213,35,fdc5f6bfbc1bf68eac22d363f77b2d8b1ba262a4c42f12585a928aaa0636db1c,23.045383544921876,23.753179386683872
30,2,256,38,23d77b5f5acbaf8e9a5a3dfcc410bdedfe3e1311b99600fe2d238149e68fb9f4,15.747774281978607,16.859808620653656
30,2,416,79,c10559d616e26730c8ef41ccc542e6a61a8ebc42a2bca3d2914a15842955c927,3.22497955173254,3.441448424435869
30,2,896,213,ade581a6452a3ac5d698e00d50c82e3ae20473f02caeaf22d421d0e3cff5c1a9,2.877091087579727,3.105483030489353
30,2,1398,213,ade581a6452a3ac5d698e00d50c82e3ae20473f02caeaf22d421d0e3cff5c1a9,2.877091087579727,3.105483030489353
