depth,smac_seed,proposal_trial,model_training_rows,fit_serial,configuration_fingerprint,expected_improvement,predicted_full_training_par10,prediction_variance,prediction_standard_deviation,actual_full_training_par10,signed_error,absolute_error,standardized_error,average_actual_tree_depth
10,0,1364,1071,35,b140d1f0825158a197625a15913f10bd2e56cbdc1f381301cc7d4958576ae1cd,0.0651045964771545,27.55189312045344,131.2676569174807,11.457209822530121,25.160847248077392,-2.391045872376047,2.391045872376047,-0.20869355710621237,10.0
10,0,1366,1071,35,8afd2093f66862e0bc993933d668de1b486b51646a8c0d2d1bc02330fc96ff48,0.06510125439597314,55.08703192400158,483.1129538079587,21.979830613723088,68.50181111717224,13.41477919317066,13.41477919317066,0.610322228088289,10.0
10,0,1368,1071,35,136d8afa506d64c393398efacc39127e2e897bc1fa4cc9c5967b8d05040f9eaa,0.060586192134174266,55.5447024914954,482.0009794144387,21.95452070564144,71.80386890602112,16.259166414525723,16.259166414525723,0.7405839841608459,10.0
10,0,1370,1369,36,32075c218983e52d7c656ed521e03043345b6cd49ec6db51bdde7a4946b57414,2.909994062863879,21.2419880292829,554.3265074438501,23.54413955624308,56.024351371765135,34.782363342482235,34.782363342482235,1.4773257378717486,10.0
10,0,1372,1369,36,908b71c02e0eedfc9f9beb6821641c704678498ebf610531252816a4043d7b6c,2.3585933579239713,17.373043379069326,353.7703763933852,18.80878455385635,60.79370762443543,43.4206642453661,43.4206642453661,2.3085311079531503,10.0
10,0,1374,1369,36,d9b88865bff06fc895d5fe6b6b1cd97e7dce8f30df40c0644c6622bf1f1d9f02,2.3503173692346864,22.31215697476131,498.9452358282222,22.33708207954258,48.06390746116638,25.75175048640507,25.75175048640507,1.1528699404292297,10.0
10,0,1376,1369,36,ee7b15954ffd4d974aa4644d39c5cc459b70e7b4fba10e38b665d4c8a413e1a5,1.7580201502070785,27.462096677880094,548.2957244672934,23.415715331103883,59.4412362575531,31.979139579673006,31.979139579673006,1.3657126902800205,10.0
10,0,1378,1369,36,af87ae3c72dd87ccfbd3c3c19a30e7b78f071a024c3f60ffec421b7fc47d0756,1.464872423241387,15.59300539731747,206.45101409899934,14.36840332462168,34.14948888874054,18.556483491423073,18.556483491423073,1.2914784664782275,10.0
10,0,1380,1369,36,50a44503447bb6607a473a189c94ad74408ee86fd2aba631e8d56e908ffaa4a6,1.433262927914118,26.04576467716199,443.85445866373544,21.06785367956915,60.843153020858765,34.797388343696774,34.797388343696774,1.6516816982378244,10.0
10,0,1382,1369,36,60ef762507773a1175a5515ab506d089431984c823422550ea5fd535d629beaf,1.1316576575959778,14.110007244298766,145.98035044411148,12.082232841826526,29.33400082015991,15.223993575861146,15.223993575861146,1.2600314672929003,10.0
10,0,1384,1369,36,31cb6d13cca3f9fe26fe653542adf4498a1c2c9a6b6a2f6e46ec95a4eb5f1f99,1.0890304129113204,19.290667326495342,233.4286720368581,15.278372689421413,34.37240172386169,15.08173439736635,15.08173439736635,0.9871296311425095,10.0
10,0,1386,1385,37,0445ec8322ad9beee8b885123df9943d39468ad22cb94fb5bf376a03c2ef6bec,1.0652237630529862,21.981586337253745,283.39334645719765,16.834290791631158,18.391304873228073,-3.590281464025672,3.590281464025672,-0.21327191673619605,10.0
