depth,smac_seed,fit_serial,model_training_rows,selected_proposal_count,selected_proposal_ei_mean,selected_proposal_ei_variance
15,0,60,1917,8,5.969225987486417,0.13281754439863175
15,0,61,1940,8,5.744673438068471,0.0673329492241233
15,0,62,1958,8,5.811851343026546,0.1687614719166122
15,0,63,1987,8,6.450060422767994,1.106519574881892
15,0,64,2005,8,5.1439354552949865,0.07206771564224752
15,0,65,2024,8,4.838771452019401,0.03820845070859839
15,0,66,2046,8,4.901486638834744,0.1169220443739361
15,0,67,2077,8,5.556671067587077,0.03810453668127692
15,0,68,2103,8,5.521839316484957,0.35738924181001663
15,0,69,2123,8,5.168521841792478,0.029313503942486274
15,0,70,2141,8,5.052344590672677,0.12043378890215073
15,0,71,2164,8,4.858620264525716,0.15945580396324138
15,0,72,2192,8,5.110490373235398,0.0967280828279579
15,0,73,2215,8,5.009439221625862,0.0504942279122415
15,0,74,2243,8,5.021209696423229,0.0984951326949366
15,0,75,2267,8,5.248135291124312,0.025674462909584243
15,0,76,2298,8,5.132835433063201,0.020382549275496188
15,0,77,2320,8,5.110061364068866,0.1266369188815122
15,0,78,2337,8,4.944698639244379,0.11353318955713265
15,0,79,2358,8,5.3353113315514475,0.3476594859900985
15,0,80,2403,8,4.729520241787532,0.09001216694008855
15,0,81,2424,8,4.464951711083959,0.06797927048273913
15,0,82,2449,8,4.363795914361831,0.08138208483506247
15,0,83,2480,8,4.728162456846806,0.20355571420431845
15,0,84,2500,8,4.494858496146168,0.13421635574504692
15,0,85,2519,8,4.70034909077568,0.22816721631929984
15,0,86,2542,8,4.94530987280288,0.07369679402478341
15,0,87,2563,8,4.985543845593258,0.008927940000958312
15,0,88,2600,8,4.869925259770723,0.05663882741095019
15,0,89,2640,8,4.9622773811550465,0.11055816822934332
15,0,90,2657,8,4.916158361572225,0.13847523123429192
15,0,91,2695,8,5.2622189636315,0.10124806287053378
15,0,92,2719,8,4.992784148069536,0.09420249092441882
15,0,93,2774,8,5.150784313814004,0.18855705500644626
15,0,94,2790,8,4.707541171312165,0.01870744577481179
15,0,95,2811,8,5.1552091679935375,0.025996206676164937
15,0,96,2833,8,4.836147715437698,0.09959128665268445
15,0,97,2867,8,5.07578818964095,0.12573631859525466
15,0,98,2889,8,4.695857214819249,0.04110046791302064
15,0,99,2924,8,4.631833576946811,0.06121098239070022
15,0,100,2944,8,4.4359393721504965,0.09965326788218097
15,0,101,2967,8,6.923375082231987,0.05841552862320013
15,0,102,2996,8,4.654169528776946,0.08633755315894484
15,0,103,3015,8,4.771337538303816,0.21700147411174148
15,0,104,3033,8,4.164912352437209,0.02037856023029402
15,0,105,3054,8,4.398264373585917,0.10889732112153842
15,0,106,3074,8,4.290901732408111,0.10164172915334649
15,0,107,3090,8,4.448408600604946,0.08505847477389968
15,0,108,3117,8,3.471953535538765,0.031447102457729095
15,0,109,3140,8,3.7842955133078195,0.028445364705796193
15,0,110,3162,8,3.8989102895932737,0.052359849735155686
15,0,111,3194,8,3.6546384741389546,0.06895408617969785
15,0,112,3218,8,3.6870137498350646,0.11406272592089425
15,0,113,3239,8,3.6214734373026354,0.030482871196445896
15,0,114,3256,8,3.7607451890492527,0.014699702558991036
15,0,115,3305,8,8.363116188226527,0.9544762546823897
15,0,116,3327,8,3.805311693475089,0.019528457583216915
15,0,117,3344,8,3.830396990173945,0.09995169339340348
15,0,118,3367,8,3.8703399314505313,0.10240365065543379
15,0,119,3386,8,3.645641715296087,0.09602597210599592
15,0,120,3413,8,3.767266203368716,0.0858006513713547
15,0,121,3432,8,3.585137132317297,0.01807093127372779
15,0,122,3448,8,3.7610243289069714,0.08550060781375395
15,0,123,3467,8,3.9062654402865955,0.015164449049089035
15,0,124,3494,8,3.826390509060722,0.037656254803730846
15,0,125,3520,8,3.357872424171036,0.026253842098876313
15,0,126,3537,8,3.259944783063256,0.17651569222422486
15,0,127,3570,8,3.0436553895752265,0.02385583501299688
15,0,128,3611,8,3.39442950810961,0.08847458832204746
15,0,129,3634,8,3.061210487061892,0.045885205034407905
15,0,130,3660,8,2.9995561068224195,0.027992213033819626
15,0,131,3680,8,3.0394482479187115,0.036738406800631146
15,0,132,3956,8,3.210270894832337,0.01736292625246269
15,0,133,3974,8,3.2655802314302753,0.005542285682982176
15,0,134,3993,8,3.127196895900628,0.04441206397710718
15,0,135,4011,8,3.238731911590661,0.04287819571199819
15,0,136,4091,8,3.735801710001157,0.07927422243690115
15,0,137,4112,8,2.824443967992958,0.049412232680826215
15,0,138,4131,8,3.2382534218166104,0.22898242626490709
15,0,139,4170,8,2.8624885227420442,0.0911354144931672
15,0,140,4193,8,2.703336359680733,0.008967748275829645
15,0,141,4240,8,3.0004388997339966,0.2459082923276745
15,0,142,4258,8,3.1373102271137516,0.29891782559900726
15,0,143,4276,8,2.7667894488567226,0.02896343813782201
15,0,144,4301,8,2.800473470384433,0.09741792755415085
15,0,145,4324,8,2.9587860837245596,0.23167662936348737
15,0,146,4340,8,2.603306543124709,0.08864395434755579
15,0,147,4360,8,4.4892930399905895,3.162167161383013
15,0,148,4383,8,2.6423320382196547,0.07023335872814275
15,0,149,4409,8,2.582116326915509,0.07979937768790199
15,0,150,4426,8,2.4410682822798946,0.03868403718064957
15,0,151,4468,8,2.4364397864530734,0.2124056274114385
15,0,152,4490,8,2.702922796322833,0.08458204088444757
15,0,153,4509,8,2.2131090638057342,0.004612573134529947
15,0,154,4529,8,2.5161663865650805,0.11593332103642723
15,0,155,4548,8,2.29509119442223,0.10490303619617046
15,0,156,4566,8,2.7825635514622196,0.10771940303109187
15,0,157,4591,8,2.251746931927031,0.03318266979642022
15,0,158,4612,8,2.34753104961076,0.04935322751939086
15,0,159,4631,8,2.39739788209989,0.00818497199890521
15,0,160,4654,8,2.1632769065116855,0.016644272660927103
15,0,161,4686,8,2.213812307233018,0.033505190110120195
15,0,162,4705,8,2.077162238307925,0.010613062446865057
15,0,163,4723,8,2.2296034781733214,0.009643164695128862
15,0,164,4742,8,2.371996518936689,0.043719989542691275
15,0,165,4793,8,2.233332456671514,0.0478696780962523
15,0,166,4812,8,2.2974604465091324,0.012754419260815353
15,0,167,4835,8,2.3496752144220125,0.13047564961213615
15,0,168,4858,8,2.248293869169967,0.03328509765040192
15,0,169,4880,8,2.2689177417234707,0.008268959758117922
15,0,170,4923,8,2.1479743116597487,0.00890529969453458
15,0,171,4945,8,2.4678577058621,0.08850584188533897
15,0,172,4961,8,2.278580723508197,0.029335099995238385
15,0,173,4996,2,2.4428936590332437,0.0022612688483389016
20,0,0,2,8,5.733550833633457,0.0
20,0,1,26,8,5.007727537843906,0.006144714727356122
20,0,2,43,8,3.4942598662735116,0.004048011039993759
20,0,3,61,8,3.4005333711666523,0.004294198715283618
20,0,4,85,8,3.3110356676829893,0.008769772580743934
20,0,5,183,8,3.625387304195291,0.004840967686240609
20,0,6,208,8,1.3433231223173618,0.0077930866831338545
20,0,7,228,8,0.952510226537748,0.0012782157635650537
20,0,8,309,8,0.837463135470454,0.01178007116706381
20,0,9,346,8,2.3447209598636505,0.05791552285030117
20,0,10,363,8,2.747476422526041,0.1255499997115871
20,0,11,388,8,0.93388668803117,0.0030753620416932273
20,0,12,412,8,0.7630804233167903,0.004436528782680974
20,0,13,430,8,0.7586982860198391,0.018127127837135798
20,0,14,457,8,0.7076614556946071,0.01045981889378553
20,0,15,477,8,0.6675388047722989,0.014492079999221691
20,0,16,506,8,0.8028188406598925,0.02575211035452111
20,0,17,527,8,0.5288842331782401,0.003965634918114613
20,0,18,543,8,1.682345570257633,0.004578872309640049
20,0,19,576,8,1.0462359773330459,0.05564670948243068
20,0,20,593,8,0.599364679946651,0.0038021596718303416
20,0,21,646,8,0.43233990063667416,0.0003526315523087125
20,0,22,673,8,0.39988896074630187,0.0005815619984531181
20,0,23,711,8,9.02326719509394,0.17448737723496957
20,0,24,766,8,8.353179515262628,0.04087758991053639
20,0,25,986,8,6.03826608524754,0.047483291615567566
20,0,26,1005,8,6.148609950820758,0.055332594611088706
20,0,27,1041,8,5.41186542614,0.056977987337675506
20,0,28,1057,8,5.134120886531114,0.00820398532854117
20,0,29,1080,8,5.301181391846022,0.04070392984043174
20,0,30,1134,8,4.573545053304541,0.017208639288105794
20,0,31,1160,8,3.8304952388364018,0.015061121507232248
20,0,32,1242,8,3.7863377130184275,0.020317745166896814
20,0,33,1260,8,3.493088414293112,0.014991211056610533
20,0,34,1304,8,3.4766344474630975,0.034578445575822965
20,0,35,1323,8,3.0554422657242624,0.005760230514100515
20,0,36,1354,8,98.44997728895694,0.5323413771911697
20,0,37,1371,8,2.8184281419706867,0.014177864483377765
20,0,38,1387,8,2.9114143353089537,0.011381043117554
20,0,39,1410,8,3.0128214853045834,0.02307687987247868
20,0,40,1433,8,3.094647496793124,0.012114381308729365
20,0,41,1452,8,3.071954662135505,0.04184354912848092
20,0,42,1471,8,3.1416422867907565,0.008960155542981817
20,0,43,1497,8,3.2166883167982445,0.03243102732979809
20,0,44,1576,8,3.2437136166461893,0.07176938806182298
20,0,45,1657,8,2.593789955096364,0.02290836908777502
20,0,46,1681,8,2.6256164303512977,0.02305040949840825
20,0,47,1697,8,2.603298761045598,0.025675870448685002
20,0,48,1713,8,2.4749420931063963,0.012391757731526443
20,0,49,1745,8,2.572350977001485,0.015460662108566963
20,0,50,1762,8,2.7672000645520662,0.010494757825028605
20,0,51,1796,8,5.069786980802632,0.03171976148896139
20,0,52,1827,8,3.8594679821157123,0.011019706057223293
20,0,53,2001,8,4.078999869125622,0.32714458105794636
20,0,54,2028,8,4.07713143582681,0.047203990302578325
20,0,55,2044,8,4.635365281447784,0.46408372131277764
20,0,56,2061,8,5.588565280195492,0.43559545448005277
20,0,57,2077,8,5.205514397935689,0.718537168023652
20,0,58,2094,8,5.787933238018013,0.18359871964392305
20,0,59,2117,8,5.647485028316485,0.45944483945376746
20,0,60,2141,8,5.748797400103094,0.3249232821956148
20,0,61,2157,8,5.928697088147219,0.231969724493858
20,0,62,2189,8,4.503692014772735,0.3790982762221772
20,0,63,2206,8,4.966044990024307,1.0264554168485054
20,0,64,2225,8,4.911420840793963,0.44457471871738385
20,0,65,2272,8,4.820757243680496,0.04723101220433823
20,0,66,2289,8,4.913027327498013,0.45014233316686614
20,0,67,2313,8,4.641664901703368,0.2576698975506866
20,0,68,2332,8,4.688473336921197,0.12598162506348531
20,0,69,2349,8,4.643717239673687,0.17423110978533302
20,0,70,2366,8,4.904397576204177,0.5037887428681348
20,0,71,2382,8,4.410333337366179,0.37905730196974813
20,0,72,2399,8,5.207325819164341,0.3517545641756883
20,0,73,2416,8,190.55601322613992,4.209253425344363
20,0,74,2432,8,121.40385686885125,0.23176989105930185
20,0,75,2452,8,4.467239490865252,0.10832401576229223
20,0,76,2468,8,3.8608433091166514,0.12819671595995719
20,0,77,2484,8,3.5696384745957803,0.052974962049579084
20,0,78,2500,8,4.305510905163766,0.152080240378701
20,0,79,2531,8,4.353385503480096,0.24853476416961123
20,0,80,2557,8,3.668395111997204,0.3199145806729643
20,0,81,2573,8,3.9196023445383106,0.120987068239474
20,0,82,2652,8,4.373379177413181,0.3238755178440827
20,0,83,2668,8,4.185266901219315,0.03990316875378368
20,0,84,2685,8,4.592641359335599,0.10902975340485271
20,0,85,2701,8,4.196617228887281,0.22187654614658553
20,0,86,2721,8,4.673855836175503,0.09408082448500871
20,0,87,2739,8,3.980410026618166,0.13314481457059826
20,0,88,2762,8,4.475402242650775,0.0868851954051717
20,0,89,2778,8,3.712138074276497,0.04797851814718547
20,0,90,2794,8,3.909437087144552,0.13432584511657367
20,0,91,2810,8,3.6478107299756353,0.06693795185745353
20,0,92,2829,8,3.7464639691993447,0.08328429509432143
20,0,93,2845,8,4.446970917020571,0.18621672966514313
20,0,94,2861,8,4.741678680927791,0.3172796395771674
20,0,95,2877,8,4.76232079751361,0.48378813111814856
20,0,96,2894,8,4.542264653579181,0.17377060857360602
20,0,97,2910,8,4.634692243996512,0.16053441778994973
20,0,98,2926,8,5.598244782161004,0.12301044827210077
20,0,99,2942,8,5.712874231669848,0.5444405322488786
20,0,100,2981,8,4.486280825227125,0.11646423403403866
20,0,101,2998,8,4.077793040992785,0.18452489682619674
20,0,102,3017,8,4.647839076938214,0.15950120919068939
20,0,103,3049,8,4.042660102175933,0.05300895540191949
20,0,104,3894,8,4.335647268131094,0.06438568019183422
20,0,105,3914,8,4.686806057131484,0.1149886220225174
20,0,106,3931,8,4.5374872524014025,0.19589869012046562
20,0,107,3948,8,4.408636370962377,0.15750988198627688
20,0,108,3967,8,4.817720692584596,0.3663105961525985
20,0,109,3986,8,4.51781046845273,0.20962246097980908
20,0,110,4002,8,4.260039331369739,0.20243204055251812
20,0,111,4023,8,4.4119442051595685,0.3314838293316133
20,0,112,4039,8,4.3461484554810035,0.0706878547308622
20,0,113,4055,8,4.770133454519733,0.38154697365246404
20,0,114,4072,8,3.42275405149165,0.03471609005498737
20,0,115,4098,8,3.5043464978419263,0.13368651299222842
20,0,116,4115,8,3.336763681070227,0.014152416900081472
20,0,117,4141,8,3.467730505489674,0.31568474890809894
20,0,118,4160,8,3.1123861514302935,0.1705584326709322
20,0,119,4176,8,3.2389230328979477,0.12690111081372296
20,0,120,4192,8,3.0728041096919467,0.06351362345781103
20,0,121,4223,8,3.315096210299518,0.1062641089989263
20,0,122,4241,8,3.0910302886675627,0.05645222790846241
20,0,123,4259,8,3.231773814810737,0.09435743245012057
20,0,124,4278,8,3.0330869027246865,0.09587314787122317
20,0,125,4357,8,2.9326951656860816,0.07036296791163194
20,0,126,4375,8,2.9498875688061554,0.12701383123147605
20,0,127,4391,8,2.7840289659071065,0.14103787373667503
20,0,128,4417,8,2.3345608940110045,0.05555037750334768
20,0,129,4464,8,2.4992320674359787,0.052050297959407674
20,0,130,4488,8,2.3066818074698334,0.043995608399972734
20,0,131,4508,8,2.271214666492046,0.02826954007629698
20,0,132,4527,8,2.2399073606129667,0.08839460753751642
20,0,133,4548,8,2.4925713037782615,0.035701032566574725
20,0,134,4568,8,2.1417178683137243,0.03892386652800282
20,0,135,4585,8,2.4056755612645198,0.05029866129664809
20,0,136,4604,8,2.012438459428755,0.03685610057406988
20,0,137,4623,8,1.958007074401042,0.004728397161592547
20,0,138,4645,8,2.277212599109183,0.054383558222231065
20,0,139,4662,8,2.8396604349725445,0.26295158516851846
20,0,140,4679,2,3.215405888054996,0.009081201403297849
30,0,0,2,8,5.733550833633457,0.0
30,0,1,26,8,5.007727537843906,0.006144714727356122
30,0,2,43,8,3.4942598662735116,0.004048011039993759
30,0,3,61,8,3.4005333711666523,0.004294198715283618
30,0,4,85,8,3.3110356676829893,0.008769772580743934
30,0,5,183,8,3.625387304195291,0.004840967686240609
30,0,6,208,8,1.3433231223173618,0.0077930866831338545
30,0,7,228,8,0.9525102718185197,0.0012782187855100895
30,0,8,309,8,0.837460599469246,0.011780830112982843
30,0,9,346,8,2.3447214533239142,0.05791568364248248
30,0,10,363,8,2.747476088732318,0.12554954647581976
30,0,11,388,8,0.933887010674672,0.0030754595208579007
30,0,12,412,8,0.7630821079695436,0.0044364051248906335
30,0,13,430,8,0.7586973111112656,0.018127263227983286
30,0,14,457,8,0.7076589025176317,0.01046026110777596
30,0,15,477,8,0.6675403108481648,0.014494376635971704
30,0,16,506,8,0.8028182145571605,0.025752153873298544
30,0,17,527,8,0.5288870351659342,0.003966716535596009
30,0,18,543,8,1.6823956323716862,0.00457334883310729
30,0,19,576,8,1.0462521969346847,0.05564402285117222
30,0,20,593,8,0.5993628991762245,0.003802773686025114
30,0,21,646,8,0.4323203515981777,0.000352748826060926
30,0,22,673,8,0.39987390575074244,0.0005809655114615644
30,0,23,711,8,9.023138754635761,0.17453737699288774
30,0,24,766,8,8.353011251617026,0.04091838509892476
30,0,25,986,8,6.0380647341066895,0.04748440946879487
30,0,26,1005,8,6.148885946059025,0.055312161523182114
30,0,27,1041,8,5.41191189835872,0.05708930381405725
30,0,28,1057,8,5.134173350000836,0.008209556354988334
30,0,29,1080,8,5.301100081817108,0.04071867273084191
30,0,30,1134,8,4.573107300498613,0.01728097007347903
30,0,31,1160,8,3.8309221673905594,0.014987028039175586
30,0,32,1242,8,3.785502811018049,0.02042188525762076
30,0,33,1260,8,3.4931473303573943,0.0150766035371828
30,0,34,1304,8,3.4764366225219296,0.034537484339209744
30,0,35,1323,8,3.0547348120739297,0.00575728096319043
30,0,36,1354,8,98.44872364552565,0.532040153758385
30,0,37,1371,8,2.8181913146553295,0.013956266732436405
30,0,38,1387,8,2.9113781199384166,0.011154484993221463
30,0,39,1410,8,2.9866071744546443,0.029335636799036828
30,0,40,1430,8,2.467622557920571,0.011323364556351394
30,0,41,1509,8,2.4147939117313757,0.006343728448267926
30,0,42,1525,8,2.36855950965732,0.013442582831847776
30,0,43,1559,8,2.6987478142269774,0.05377316646849522
30,0,44,1575,8,2.717202185390551,0.04423249237676928
30,0,45,1597,8,2.772539968973631,0.08091891563308562
30,0,46,1613,8,2.65673704497933,0.03213641569172586
30,0,47,1634,8,3.4775611431335425,0.1851397217755193
30,0,48,1650,8,3.373814639286729,0.11500231708701295
30,0,49,1666,8,3.6898832109385724,0.03135283732551443
30,0,50,1682,8,3.5625169604065325,0.09592418196257219
30,0,51,1700,8,3.168270705250218,0.003169103140841246
30,0,52,1721,8,3.7365632537896882,0.04472874876803806
30,0,53,1737,8,3.9922906262654396,0.12732269909926724
30,0,54,1754,8,3.3601201722669343,0.09210019472976122
30,0,55,1771,8,3.3724207305169407,0.0943147971513475
30,0,56,1787,8,3.2033895660206144,0.10842202800700049
30,0,57,1811,8,2.8938236493438074,0.009140239651665254
30,0,58,1837,8,2.768072307494845,0.030569056794919128
30,0,59,1853,8,2.830723568197298,0.033845147643354494
30,0,60,1876,8,3.153642316431336,0.03324347328565705
30,0,61,1907,8,2.878525430711573,0.022584381233741867
30,0,62,1923,8,2.9278660404094663,0.028503365947066935
30,0,63,1939,8,2.7503199022745592,0.009088385122475381
30,0,64,1956,8,2.9381350331334177,0.012544324792376731
30,0,65,2507,8,1.959193316285865,0.021006090845149886
30,0,66,2526,8,2.129658291121062,0.03975905858326307
30,0,67,2542,8,1.9541367857403769,0.04327869428070326
30,0,68,2559,8,1.829463809568233,0.01029476010272861
30,0,69,2576,8,2.1947891775015207,0.009606787400618409
30,0,70,2592,8,2.214207670685217,0.027474604927353888
30,0,71,2624,8,1.7370026258851294,0.014180051675902274
30,0,72,2641,8,1.7809543175897258,0.03871375527028407
30,0,73,2657,8,1.3024885935203774,0.002208753297629785
30,0,74,2679,8,1.2427964330996015,0.009199953807494665
30,0,75,2698,8,1.3088163007108449,0.010612453954457833
30,0,76,2714,8,1.2753428638295494,0.014262496485126144
30,0,77,2730,8,1.2508995354588561,0.008274506852782228
30,0,78,2749,8,1.2155561022093568,0.001546546805245642
30,0,79,2772,8,1.535086129682658,0.15318902392861433
30,0,80,2788,8,1.3418698417620365,0.005412405840343014
30,0,81,2804,8,1.6154831456106187,0.023770915273613857
30,0,82,2835,8,1.4754545303881639,0.012536086179335335
30,0,83,2851,8,1.558966457898354,0.017454941226957857
30,0,84,2867,8,1.5435669905868388,0.04050717819439475
30,0,85,2884,8,1.7306169263402582,0.057891671200178615
30,0,86,2901,8,1.5830096175911648,0.037604708866299186
30,0,87,2920,8,1.363761252945968,0.0017561252626516238
30,0,88,2936,8,1.6499368419087148,0.007822614146060468
30,0,89,2952,8,1.5901024629970457,0.18022440298503936
30,0,90,2971,8,1.3326894883203093,0.013647715814067303
30,0,91,2990,8,1.5383596897252168,0.005668999228439363
30,0,92,3006,8,1.471656772623437,0.063600508406992
30,0,93,3022,8,1.6577527378122716,0.10543648389456658
30,0,94,3038,8,1.486494610544729,0.05682932208827826
30,0,95,3057,8,1.4612855054807463,0.013465761848502662
30,0,96,3073,8,1.604762143935897,0.07730092971466279
30,0,97,3089,8,1.4035988120579856,0.06542214999650217
30,0,98,3115,8,1.6001515644583248,0.012028330053276672
30,0,99,3135,8,1.441666774321817,0.03794932117884949
30,0,100,3161,8,1.726719030775991,0.048350855471482684
30,0,101,3180,8,1.1948803685149147,0.012373346264339105
30,0,102,3199,8,1.1992192981792076,0.02117208873340337
30,0,103,3219,8,1.1778584834958319,0.06499474077558334
30,0,104,3235,8,1.2078136509316384,0.12208887888725323
30,0,105,3251,8,1.0243282928911066,0.021776934834218414
30,0,106,3309,8,1.0709000468625864,0.02190422170073616
30,0,107,3343,8,1.0029589809195396,0.02146208985920795
30,0,108,3359,8,0.9852240124046605,0.014079610715101942
30,0,109,3376,8,1.1606595720314599,0.05210659268113637
30,0,110,3393,8,1.5433554075161995,0.1323358850154569
30,0,111,3409,8,1.4205490439284638,0.13293127829379767
30,0,112,3429,8,1.800678600472997,0.06310112405888965
30,0,113,3445,8,1.5470721489502077,0.026772783731652525
30,0,114,3461,8,1.3834710342614593,0.06758363825390135
30,0,115,3481,8,1.9508867798286298,0.06766747877691509
30,0,116,3503,8,1.2325596691566914,0.019587099679495942
30,0,117,3520,8,1.8172184724080929,0.02109239743834187
30,0,118,3536,8,1.5681994443885097,0.07508173091440944
30,0,119,3552,8,1.712281558597305,0.03406785542608859
30,0,120,3569,8,1.4163624456625468,0.07963646435417501
30,0,121,3585,8,1.409571806660903,0.007274723830486168
30,0,122,3601,8,1.5375257980162518,0.024434387961519043
30,0,123,3618,8,1.1808765056670798,0.026546155880199956
30,0,124,4628,8,1.7583811157100868,0.1891290885923907
30,0,125,4646,8,1.3904264187849869,0.00479709916746286
30,0,126,4662,8,1.2957030805158323,0.008348688487203541
30,0,127,4678,8,1.3539218872187684,0.036439183400846946
30,0,128,4694,8,1.2873259596194562,0.014342366897029583
30,0,129,4710,8,1.4687026711307731,0.02832614510987823
30,0,130,4726,8,1.2857029759534746,0.008596073602715745
30,0,131,4742,8,1.3782025905632735,0.02371550430913013
30,0,132,4758,8,1.817579570512626,0.03531684201136295
30,0,133,4781,8,1.4186585949998414,0.030287329220253647
30,0,134,4798,8,1.283035148426455,0.03884910629315838
30,0,135,4814,8,1.2190784654246485,0.013681257328494224
30,0,136,4833,8,1.361373431377188,0.07824883065497527
30,0,137,4849,8,1.3529255922915036,0.11074620152883131
30,0,138,4865,8,1.3712588772551784,0.02628718843917946
30,0,139,4881,8,1.2231281691742255,0.024092825187640367
30,0,140,4904,8,0.8906364387263546,0.01576567858286844
30,0,141,4922,8,1.4398110968831768,0.026935352698451688
30,0,142,4938,8,0.8241699602815065,0.009943483829284505
30,0,143,4960,8,0.8086411290073854,0.010011245892041836
30,0,144,4991,4,0.9786540579795014,0.014042615480471796
