depth,smac_seed,trial,config_id,configuration_fingerprint,full_training_par10,smac_incumbent_subset_cost
5,1,893,141,b08f8a036b6a32960bb1fdcbd9b696d9a62f6906738dbaa9aba34b73a71ae7a8,109.13804878899545,127.5072715536077
5,1,2182,141,b08f8a036b6a32960bb1fdcbd9b696d9a62f6906738dbaa9aba34b73a71ae7a8,109.13804878899545,127.5072715536077
5,2,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,5179.9140625
5,2,4,2,a6edc96e670f051012b87d9dec4426abd9290b2b10f7d9bc1ace97b075f7005d,265.90898083773527,1038.754379272461
5,2,82,27,7f75e37de02a2c041360df37771c27db7f0b5fcda6983f45f65ee904146ca57f,328.5437516602603,285.2375629036515
5,2,164,44,5d0c4568aaadc950f947161c741e330a48ddbabefd38031088dd5b95a2720dc1,276.18697548586914,263.8425536697561
5,2,297,74,7205b9b583f9d2f6f56f938808608d41f0aa22e9453bef5aa0304c68c939a1db,198.59179038808804,183.76111343100266
5,2,373,75,1f443641f32c163f2b6351932739bac8fdafb7b76c34bed879de10706c912aa0,129.41629571818342,136.12192923863728
5,2,1093,275,f9f341b8fba204a32b9efd617a082c27111982be61a5fa505b81fbbd2bbc33af,105.66070991429416,90.94456219673157
5,2,2182,275,f9f341b8fba204a32b9efd617a082c27111982be61a5fa505b81fbbd2bbc33af,105.66070991429416,90.94456219673157
10,0,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,249.96385192871094
10,0,7,3,3c0ddd02ac64b281e45a28f3fcbb017f79261adc249c48f7076e5ded80dc71b1,1819.568278333876,3185.6914418538413
10,0,39,13,678a49865640f0e91854de77965c430b388cb6381feec3bcd462b1e788f9750c,534.576040874828,450.35107509906476
10,0,70,19,0f93d082ade2dda2dff8838305184b831607f4927b3e78895c39404fe18194e0,417.1078047473021,304.505696698239
10,0,253,62,fb7b6100b5209753c679931ccb8b794372644c0df288c93a674ffe53120cd6bd,347.84872769827797,232.33160488067134
10,0,390,87,8233a72e6b49de1020246a292396875d5a3113d5471f047b0598afe04cb2c12a,314.02792032222555,207.70599649144316
10,0,513,89,1ea9ee429bc371249a65e2f7e2f23f567acc544caf04680be671fa49c056d1dd,299.13161058522235,215.20222818181756
10,0,1033,166,e4b433eae926f81558a9f7ec849dad5c07e819a193848b0cdcbf0c44bd60322f,162.28377185975663,139.3437380417284
10,0,1281,173,6108bd289e6182b418404c43c9261ee80f95acb0786bfe12fbacb65b8ade13c3,159.7726323903209,145.71340406285546
10,0,1738,215,99bbe959a560b725f9bbad64215a3c12dd5ae5c8330f7a23b3b5c89ab1fad1c4,137.5135554477422,126.0541849535565
10,0,2146,271,d6382967024740739530e4423e091e0d01ca3311e10d7403ea2fb36696c92776,108.44329535359084,98.6640735112433
10,0,2182,271,d6382967024740739530e4423e091e0d01ca3311e10d7403ea2fb36696c92776,108.44329535359084,98.6640735112433
10,1,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,2163.561767578125
10,1,7,3,285e57f39ca8e16a1a5cd08c6550db48cc7d2a9502bc0491de575fcb5d3d26b4,1483.5922081070717,1496.0010375976562
10,1,21,7,e16bc25a7a2f2a6b166fd337ceba0856740db18a1dcf86255db2fa72f92810a3,1227.2794597741329,1583.4436525617327
10,1,39,11,a5a57a8a71299149221567249c293c01acef5c7788ca3c4b4a41026bfbf57d77,1227.3439095391168,1158.2786927656693
10,1,98,23,5f0d0109f6a6f43e7359795ebc5c2c41f29b9d30d94e493e734e4b7220dede18,680.6337747361924,624.6965050490006
10,1,129,26,abf71509dc9a54f163c2a6c8273363338bf78ace695fbdd65ddd081934540a90,700.1994935199468,556.0666316105769
10,1,157,27,762beb0d72eb2fd8fc087054c5de9e315098db9f76f4f0381f20202567e482ff,647.8715607074776,515.6441271393387
10,1,186,28,cb3f46e0b21d87fb781cfa503019a67f2de015fed00632d968a353dd7cec6784,621.8883638593886,465.73147664751326
10,1,453,80,96cedcc36b1cfed10f9cd733f1c4211fbc8f0b3cd3f3e4b026090c5ce23893b4,568.1517969054405,534.7812628865242
10,1,774,157,d1849d13cb3d2286fde74e2547e2dc011f1545282640a46ad80333eb3cd578c4,544.9686978706205,541.7428081658236
10,1,937,159,92102d39b91313bea9cd17477f85eb4be9edbb4c3bfd545ddf335bad4f7a5291,544.6442600635567,534.3776871183384
10,1,1201,174,bf4b3a374b4e3395c883edce97cb55dd0a613e8888c3983e1f360796bc6542ca,526.9294228967995,507.06817119423
10,1,1889,266,84aaa2bdf35dffec0446f2b3c886028c50cf8b9e9c56eacf9e78e38d81b2f2ce,360.27264633564033,381.1668621077573
10,1,2182,266,84aaa2bdf35dffec0446f2b3c886028c50cf8b9e9c56eacf9e78e38d81b2f2ce,360.27264633564033,381.1668621077573
10,2,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,5179.9140625
10,2,4,2,a6edc96e670f051012b87d9dec4426abd9290b2b10f7d9bc1ace97b075f7005d,265.90898083773527,1038.754379272461
10,2,32,11,a8c8cda01ff1bd1efcadfdba67c2df3fd9424cbd7b16b4e998f720db5cad9fd5,340.0662781821357,225.63055302880028
10,2,135,42,2e4ee2fc8adc2f09ad207a4229ff973cafdea28c90d5262717ee8984c2511661,214.20911243901108,145.63581798190162
10,2,192,45,05c4a7dea48f46a7ba4833e2560dbf2b7452a27008dc18f3b09ff05ee55fb785,206.58373996272232,170.4998455418481
10,2,239,46,0059066df6f55094fd497c0598b5875b2b5bc306413e2e2581fb9a40bd6f5c57,191.91339223264444,157.80525098676267
10,2,287,47,724ab4f77ea72889b1d5b9f22cde8028488c0dba09f22fdba451e1c11ff2b89a,184.1136442820231,148.39383724902538
10,2,763,165,a3b638151f0f261ca797f658dae8423501c96c7e22c3f26b4c5cdd09adab1b1e,159.57728526712668,133.38973980672432
10,2,1519,295,731971fc81e2aa4c3da4a0abea84e8ae54f8b9823abafe331e251d82a9e5e59d,148.15398274720317,129.61060687566209
10,2,2182,295,731971fc81e2aa4c3da4a0abea84e8ae54f8b9823abafe331e251d82a9e5e59d,148.15398274720317,129.61060687566209
15,0,1,1,f62228dd6b640e14f5d1cfc33548f2095554e5cc2b72e0c56e055c2f17135eb5,1872.3081074261906,249.96385192871094
15,0,7,3,3c0ddd02ac64b281e45a28f3fcbb017f79261adc249c48f7076e5ded80dc71b1,1819.568278333876,3185.6914418538413
15,0,39,13,678a49865640f0e91854de77965c430b388cb6381feec3bcd462b1e788f9750c,534.576040874828,450.35107509906476
